Subject_iri	Subject_label	Predicate_iri	Predicate_label	Expression	Object_iri	Object_label
HP:0002068	Neuromuscular dysphagia	PROMOT:2000005	affects	some	ICF:923782542	Swallowing
HP:0002093	Respiratory insufficiency	PROMOT:2000005	affects	some	ICF:446199613	Respiration functions
HP:0002093	Respiratory insufficiency	PROMOT:2000005	affects	some	ICF:1360101629	Respiratory muscle functions
HP:0002094	Dyspnea	PROMOT:2000005	affects	some	ICF:446199613	Respiration functions
HP:0002094	Dyspnea	PROMOT:2000005	affects	some	ICF:1360101629	Respiratory muscle functions
HP:0002098	Respiratory distress	PROMOT:2000005	affects	some	ICF:1360101629	Respiratory muscle functions
HP:0002098	Respiratory distress	PROMOT:2000005	affects	some	ICF:446199613	Respiration functions
HP:0002104	Apnea	PROMOT:2000005	affects	some	ICF:744367503	Functions of the respiratory system
HP:0002104	Apnea	PROMOT:2000005	affects	some	ICF:1470583183	Functions of breathing through the mouth
HP:0002141	Gait imbalance	PROMOT:2000005	affects	some	ICF:576915490	Involuntary movement reaction functions
HP:0002141	Gait imbalance	PROMOT:2000005	affects	some	ICF:1831985718	Vestibular function of balance
HP:0002460	Distal muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0002483	Bulbar signs	PROMOT:2000005	affects	some	ICF:712570723	Voice functions
HP:0002483	Bulbar signs	PROMOT:2000005	affects	some	ICF:923782542	Swallowing
HP:0002483	Bulbar signs	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0002505	Loss of ambulation	PROMOT:2000005	affects	some	ICF:1328466963	Gait pattern functions
HP:0002515	Waddling gait	PROMOT:2000005	affects	some	ICF:1328466963	Gait pattern functions
HP:0002522	Areflexia of lower limbs 	PROMOT:2000005	affects	some	ICF:1434015402	Stretch motor reflex
HP:0002540	Inability to walk	PROMOT:2000005	affects	some	ICF:1328466963	Gait pattern functions
HP:0002600	Hyporeflexia of lower limbs 	PROMOT:2000005	affects	some	ICF:1434015402	Stretch motor reflex
HP:0002643	Neonatal respiratory distress	PROMOT:2000005	affects	some	ICF:744367503	Functions of the respiratory system
HP:0002643	Neonatal respiratory distress	PROMOT:2000005	affects	some	ICF:1470583183	Functions of breathing through the mouth
HP:0002747	Respiratory insufficiency due to muscle weakness	PROMOT:2000005	affects	some	ICF:446199613	Respiration functions
HP:0002747	Respiratory insufficiency due to muscle weakness	PROMOT:2000005	affects	some	ICF:1360101629	Respiratory muscle functions
HP:0002804	Arthrogryposis multiplex congenita	PROMOT:2000005	affects	some	ICF:1757783224	Mobility of several joints
HP:0002828	Multiple joint contractures	PROMOT:2000005	affects	some	ICF:1757783224	Mobility of several joints
HP:0002878	Respiratory failure	PROMOT:2000005	affects	some	ICF:744367503	Functions of the respiratory system
HP:0002878	Respiratory failure	PROMOT:2000005	affects	some	ICF:1470583183	Functions of breathing through the mouth
HP:0002882	Sudden episodic apnea	PROMOT:2000005	affects	some	ICF:744367503	Functions of the respiratory system
HP:0002882	Sudden episodic apnea	PROMOT:2000005	affects	some	ICF:1470583183	Functions of breathing through the mouth
HP:0003202	Skeletal muscle atrophy	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003306	Spinal rigidity	PROMOT:2000005	affects	some	ICF:248265067	Mobility of joint functions
HP:0003306	Spinal rigidity	PROMOT:2000005	affects	some	ICF:841397411	Sensation of muscle stiffness
HP:0003325	Limb-girdle muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003326	Myalgia	PROMOT:2000005	affects	some	ICF:893697482	Generalized pain
HP:0003326	Myalgia	PROMOT:2000005	affects	some	ICF:299098423	Pain in head and neck
HP:0003326	Myalgia	PROMOT:2000005	affects	some	ICF:117147127	Pain in chest
HP:0003326	Myalgia	PROMOT:2000005	affects	some	ICF:1065560247	Pain in stomach or abdomen
HP:0003326	Myalgia	PROMOT:2000005	affects	some	ICF:682314871	Pain in back
HP:0003326	Myalgia	PROMOT:2000005	affects	some	ICF:1299345975	Pain in upper limb
HP:0003326	Myalgia	PROMOT:2000005	affects	some	ICF:1515853559	Pain in lower limb
HP:0003327	Axial muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003327	Axial muscle weakness	PROMOT:2000005	affects	some	ICF:556694745	Power of muscles of the trunk
HP:0003392	First dorsal interossei muscle weakness	PROMOT:2000005	affects	some	PROMOT:0032046	Power of first dorsal interosseous of hand
HP:0003394	Muscle spasm	PROMOT:2000005	affects	some	ICF:1405368356	Sensations related to muscles and movement functions
HP:0003394	Muscle spasm	PROMOT:2000005	affects	some	ICF:621727843	Sensation of muscle spasm 
HP:0003398	Abnormal synaptic transmission at the neuromuscular junction 	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003403	EMG: decremental response of compound muscle action potential to repetitive nerve stimulation  	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003427	Thenar muscle weakness	PROMOT:2000005	affects	some	PROMOT:0032047	Power of thenar muscle
HP:0003445	EMG: neuropathic changes	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003457	EMG abnormality	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003458	EMG: myopathic abnormalities	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003473	Fatigable weakness	PROMOT:2000005	affects	some	ICF:1674298945	Endurance of all muscles of the body
HP:0003473	Fatigable weakness	PROMOT:2000005	affects	some	ICF:1521707777	Endurance of muscle groups 
HP:0003473	Fatigable weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003484	Upper limb muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003547	Shoulder girdle muscle weakness	PROMOT:2000005	affects	some	PROMOT:0032035	Power of shoulder muscle
HP:0003552	Muscle stiffness	PROMOT:2000005	affects	some	ICF:841397411	Sensation of muscle stiffness 
HP:0003690	Limb muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003691	Scapular winging	PROMOT:2000005	affects	some	PROMOT:0032068	Endurance of shoulder muscle
HP:0003691	Scapular winging	PROMOT:2000005	affects	some	PROMOT:0032035	Power of shoulder muscle
HP:0003694	Late-onset proximal muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003701	Proximal muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0003722	Neck flexor weakness	PROMOT:2000005	affects	some	PROMOT:0032024	Power of neck muscle
HP:0003731	Quadriceps muscle weakness	PROMOT:2000005	affects	some	PROMOT:0032034	Power of quatriceps femoris
HP:0003749	Pelvic girdle muscle weakness	PROMOT:2000005	affects	some	PROMOT:0032032	Power of pelvic gridle muscle
HP:0003810	Late-onset distal muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0004325	Decreased body weight	PROMOT:2000005	affects	some	ICF:862066979	Weight maintenance functions
HP:0004347	Weakness of muscles of respiration	PROMOT:2000005	affects	some	ICF:446199613	Respiration functions
HP:0004347	Weakness of muscles of respiration	PROMOT:2000005	affects	some	ICF:1360101629	Respiratory muscle functions
HP:0004347	Weakness of muscles of respiration	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0004878	Intercostal muscle weakness	PROMOT:2000005	affects	some	ICF:556694745	Power of muscles of the trunk
HP:0004878	Intercostal muscle weakness	PROMOT:2000005	affects	some	PROMOT:0032028	Power of intercostal muscle
HP:0004885	Episodic respiratory distress	PROMOT:2000005	affects	some	ICF:744367503	Functions of the respiratory system
HP:0004885	Episodic respiratory distress	PROMOT:2000005	affects	some	ICF:1470583183	Functions of breathing through the mouth
HP:0004887	Respiratory failure requiring assisted ventilation	PROMOT:2000005	affects	some	ICF:744367503	Functions of the respiratory system
HP:0004887	Respiratory failure requiring assisted ventilation	PROMOT:2000005	affects	some	ICF:1470583183	Functions of breathing through the mouth
HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness	PROMOT:2000005	affects	some	ICF:744367503	Functions of the respiratory system
HP:0004889	Intermittent episodes of respiratory insufficiency due to muscle weakness	PROMOT:2000005	affects	some	ICF:1470583183	Functions of breathing through the mouth
HP:0005216	Impaired mastication	PROMOT:2000005	affects	some	ICF:1389818830	Chewing
HP:0005216	Impaired mastication	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0005949	Apneic episodes in infancy	PROMOT:2000005	affects	some	ICF:744367503	Functions of the respiratory system
HP:0005949	Apneic episodes in infancy	PROMOT:2000005	affects	some	ICF:1470583183	Functions of breathing through the mouth
HP:0007340	Lower limb muscle weakness	PROMOT:2000005	affects	some	ICF:1789365017	Power of isolated muscles and muscle groups
HP:0007715	Weak extraocular muscles	PROMOT:2000005	affects	some	PROMOT:0032026	Power of extra-ocular muscle
HP:0007838	Progressive ptosis	PROMOT:2000005	affects	some	ICF:2021370201	Functions of the eyelid
HP:0007838	Progressive ptosis	PROMOT:2000005	affects	some	PROMOT:0032026	Power of extra-ocular muscle
